1000 14
0 0.23228907220688555 0.05442371203732321 1.3016079512950576 1.1829570154483289 4.927722449173931 7.656811452817681 2.0835823811758 4.410073361711424 0.8517117427690373 9.105033154991059 30.0 25.0 12.0
1 5.965114697790369 9.41240059205866 4.240006118635775 8.974090086032255 6.638201037942389 8.56594368264795 2.5133716314569465 8.454641662236966 8.175576569457998 6.108032697085175 26.0 14.0 12.0
2 9.844095489445667 6.926437809090556 1.2914476888434798 4.056309717505531 9.887339476320724 3.5623439058772046 0.4590445909582854 3.389580577122273 2.6132958900490832 6.804035603079952 27.0 18.0 11.0
3 5.366516104345123 9.71975032259093 1.9676784236530178 9.040696596091456 2.4975798113882934 3.63022777642178 7.351644269462316 9.30282024411395 6.923683564337209 7.8540113827062585 20.0 10.0 10.0
4 3.326332896627269 9.997557410391847 3.86190375884527 9.253878248335155 3.101928166717409 5.239648203845305 7.496966511553217 2.854044945727879 2.759321726218909 8.496810590769455 45.0 37.0 11.0
5 4.389598726910471 6.725139163256579 1.4104511117518523 4.229035593821989 8.992958551705104 1.1660992303573465 0.6965865687824575 2.09124191205313 4.20658814575917 6.06892897475686 64.0 11.0 56.0
6 9.02197199992544 9.785641714323045 3.271774130716439 2.225747867441628 6.1372937960849105 5.114397093305731 8.581263829439118 2.5734583085764653 2.69104022956744 3.012890965934578 43.0 27.0 20.0
7 3.7666261549050786 7.973797680712119 3.8331658047008705 7.90396560372336 0.2570005380382252 7.487361601475917 2.1537108375105953 9.26214531416049 0.4728847603595838 4.277200179965272 46.0 12.0 35.0
8 3.0406655629448647 2.4586266574779305 6.851691753617512 5.509575704964366 6.612673466747021 3.9636709189546213 1.084396414296588 8.057025051410594 7.11222316810538 1.9808858233696274 26.0 16.0 10.0
9 3.5803082231514427 6.096164692835887 8.3671370666516 4.787530409255742 4.05979807705858 0.1771761091995021 3.716334004776474 9.591549794072185 3.060183780493672 8.376565020975978 36.0 19.0 24.0
